Date,Shape,Rate
2010-01-01,1.0,0.5
2010-01-02,1.0,0.5
2010-01-03,1.0,0.5
2010-01-04,1.620471035100865,0.6364886163751998
2010-01-05,3.1363237722990362,0.885483451609774
2010-01-06,5.608943079004859,1.1841603648793582
2010-01-07,9.234386528914062,1.5194066711149177
2010-01-08,11.900750502674219,1.5919209419741707
2010-01-09,9.90859875750791,1.122678233305248
2010-01-10,8.416326248752206,0.8392498598198742
2010-01-11,7.275637014368024,0.6612623965962087
2010-01-12,6.384485701438216,0.5452002121099249
2010-01-13,5.689010359813336,0.467664473489496
2010-01-14,5.16061972659871,0.41588776201523003
2010-01-15,4.773863903657931,0.3821721801739284
2010-01-16,4.501398999539621,0.36140994129731535
2010-01-17,4.31557398129436,0.3500269610289725
2010-01-18,4.190681555579315,0.34536401103698244
2010-01-19,4.106194488345199,0.34543600467585006
2010-01-20,4.051097423638211,0.3490977304203233
2010-01-21,4.024238410543032,0.35609533894894235
2010-01-22,4.027307046415429,0.36654927490072664
2010-01-23,4.056903666054395,0.3802776190707733
2010-01-24,4.102533377096497,0.39656067847727466
2010-01-25,4.148876139469491,0.41425675064174483
2010-01-26,4.17880933110353,0.4318616838624263
2010-01-27,4.176207037353991,0.4474188183842129
2010-01-28,4.127859423173885,0.45847952474246845
2010-01-29,4.025797549636561,0.4624434860144753
2010-01-30,3.870687393612462,0.45734322981909264
2010-01-31,3.673652390117999,0.4426791786034807
2010-02-01,3.455248313857885,0.4198764185876124
2010-02-02,3.241014264216203,0.3919619263366851
2010-02-03,3.0545008870427433,0.362534700826037
2010-02-04,2.9121986095572066,0.33479990159373313
2010-02-05,2.821716481655936,0.31102544080394207
2010-02-06,2.7823055594932486,0.29238324276663014
2010-02-07,2.788085145500212,0.2791705240850701
2010-02-08,2.8325661694994766,0.27121531472573734
2010-02-09,2.9094334647726803,0.26803433915342423
2010-02-10,3.005132319393176,0.2683585931809703
2010-02-11,3.092265735799246,0.2697992610843401
2010-02-12,3.1388871494525348,0.26979465843184974
2010-02-13,3.1245079720780415,0.266786957403374
2010-02-14,3.0440946097789947,0.26016900680160276
2010-02-15,2.9065591890449025,0.2500159605444747
2010-02-16,2.7341843383066933,0.23728339866543594
2010-02-17,2.555965744952693,0.22355719271173521
2010-02-18,2.398478453869098,0.21042743309863157
2010-02-19,2.2817155710524846,0.19916370112657428
2010-02-20,2.2194987095343897,0.19069837717513702
2010-02-21,2.221615869538737,0.1857138617309398
2010-02-22,2.294528616907651,0.18461743771347103
2010-02-23,2.438508244240811,0.18728512868317168
2010-02-24,2.6416270828259543,0.1927622937374827
2010-02-25,2.8767474513669953,0.19942869600283325
2010-02-26,3.111225756193917,0.20588006976381099
2010-02-27,3.3231969067716425,0.21166398633366887
2010-02-28,3.5052114077200605,0.21702665734798965
2010-03-01,3.6555078988259457,0.2222570619264319
2010-03-02,3.7712586195822686,0.22739380652710556
2010-03-03,3.84716206542228,0.23220971754899994
2010-03-04,3.8766474420166745,0.23624426679665045
2010-03-05,3.8565713787888645,0.2390097736617993
2010-03-06,3.7933833605552976,0.24036784105255268
2010-03-07,3.703798325857107,0.24071089965733486
2010-03-08,3.609120117049085,0.2408083241053267
2010-03-09,3.5287185542669457,0.24150919159945866
2010-03-10,3.475645931781664,0.24345966543168565
2010-03-11,3.454880906658771,0.24693902050600042
2010-03-12,3.464229893781692,0.251872429444827
2010-03-13,3.496705420916798,0.25793262456995497
2010-03-14,3.542855329925902,0.2646158047362615
2010-03-15,3.5923805424461954,0.2713209092819352
2010-03-16,3.635241194838458,0.27746822473564975
2010-03-17,3.6628846879456174,0.2825998079968131
2010-03-18,3.6701318091327195,0.28645993127656216
2010-03-19,3.6567930172524745,0.2890567052179205
2010-03-20,3.627106437957586,0.2906251246825855
2010-03-21,3.5873520862257093,0.2915301213212268
2010-03-22,3.5440740340216372,0.29223932729613317
2010-03-23,3.503742114292254,0.29332485267665837
2010-03-24,3.4726456889783477,0.29538995659509115
2010-03-25,3.4564886894366613,0.29897119401646677
2010-03-26,3.4592489044032417,0.3044285067944044
2010-03-27,3.4806285735740703,0.31174119809563755
2010-03-28,3.514622856260595,0.3203735008370563
2010-03-29,3.5515941017969923,0.329435683346601
