Date,Ae_aegypti
2011-30,0.05263157894736842
2011-32,0.008
2012-21,0.00625
2012-40,0.48148148148148145
2012-41,0.9654731457800512
2012-42,0.45774647887323944
2012-43,0.24545454545454545
2012-44,0.27232142857142855
2012-45,0.1525
2012-46,0.05063291139240506
2012-47,0.07407407407407407
2012-48,0.13425925925925927
2012-49,0.10359408033826638
2012-50,0.015521064301552107
2013-01,0.00546448087431694
2013-04,0.01809954751131222
2013-05,0.002242152466367713
2013-10,0.008645533141210375
2013-11,0.0069767441860465115
2013-12,0.01818181818181818
2013-13,0.00963855421686747
2013-14,0.014644351464435146
2013-15,0.024444444444444446
2013-16,0.014962593516209476
2013-17,0.05514705882352941
2013-18,0.05128205128205128
2013-19,0.07532956685499058
2013-20,0.11065573770491803
2013-21,0.0914179104477612
2013-22,0.11586901763224182
2013-23,0.1669724770642202
2013-24,0.2184873949579832
2013-25,0.14048059149722736
2013-26,0.21102661596958175
2013-27,0.13580246913580246
2013-28,0.21398305084745764
2013-29,0.11272727272727273
2013-30,0.24144144144144145
2013-31,0.37109375
2013-32,0.4080267558528428
2013-33,0.3387387387387387
2013-34,0.2533112582781457
2013-35,0.3563636363636364
2013-36,0.5575916230366492
2013-37,1.0484429065743945
2013-38,2.1630094043887147
2013-39,0.973015873015873
2013-40,0.5909090909090909
2013-41,0.21636363636363637
2013-42,0.20793950850661624
2013-43,0.19400352733686066
2013-44,0.1763668430335097
2013-45,0.12815884476534295
2013-46,0.13533834586466165
2013-47,0.28929384965831434
2013-48,0.05913978494623656
2013-49,0.0186219739292365
2013-50,0.012455516014234875
2013-51,0.00558659217877095
2014-02,0.008547008547008548
2014-06,0.0052173913043478265
2014-07,0.0057692307692307696
2014-08,0.002638522427440633
2014-09,0.016333938294010888
2014-10,0.001763668430335097
2014-11,0.012027491408934709
2014-12,0.02510460251046025
2014-13,0.0633116883116883
2014-14,0.017857142857142856
2014-15,0.02414486921529175
2014-16,0.0575139146567718
2014-17,0.03006012024048096
2014-18,0.022530329289428077
2014-19,0.06108202443280977
2014-20,0.03925619834710744
2014-21,0.05328596802841918
2014-22,0.02386634844868735
2014-23,0.06557377049180328
2014-24,0.19039735099337748
2014-25,0.27586206896551724
2014-26,0.10884353741496598
2014-27,0.1883289124668435
2014-28,0.1836007130124777
2014-29,0.19343696027633853
2014-30,0.37623762376237624
2014-31,0.18677685950413223
2014-32,0.3705426356589147
2014-33,0.3081664098613251
2014-34,1.0062208398133747
2014-35,1.871069182389937
2014-36,1.2348336594911937
2014-37,1.066022544283414
2014-38,4.948604992657856
2014-39,6.03921568627451
2014-40,5.610281923714759
2014-41,6.6528028933092225
2014-42,5.986168741355463
2014-43,4.295988934993084
2014-44,2.4379432624113475
2014-45,1.3670731707317074
2014-46,1.0905172413793103
2014-47,0.4135514018691589
2014-48,0.11956521739130435
2014-49,0.08782742681047766
2014-50,0.18238993710691823
2014-51,0.019261637239165328
2015-02,0.016722408026755852
2015-03,0.014124293785310734
2015-04,0.003875968992248062
2015-05,0.008379888268156424
2015-06,0.033182503770739065
2015-07,0.019490254872563718
2015-08,0.05673758865248227
2015-09,0.07026143790849673
2015-10,0.05588235294117647
2015-11,0.07852564102564102
2015-12,0.10296010296010295
2015-13,0.13494318181818182
2015-14,0.18737270875763748
2015-15,0.20133333333333334
2015-16,0.2079343365253078
2015-17,0.2982456140350877
2015-18,0.24439461883408073
2015-19,0.43015214384508993
2015-20,0.6577017114914425
2015-21,0.4341279799247177
2015-22,0.9312169312169312
2015-23,0.9971223021582734
2015-24,1.0508684863523574
2015-25,2.31156462585034
2015-26,0.8734177215189873
2015-27,1.5714285714285714
2015-28,1.1567567567567567
2015-29,0.5426136363636364
2015-30,1.23828125
2015-31,1.3517520215633423
2015-32,0.5712309820193637
2015-33,0.6754176610978521
2015-34,1.0711043872919819
2015-35,0.3586800573888092
2015-36,0.7291981845688351
2015-37,1.2834067547723935
2015-38,1.0384122919334187
2015-39,1.8541392904073588
2015-40,1.9834605597964376
2015-41,1.41591784338896
2015-42,1.7216494845360826
2015-43,2.2464332036316472
2015-44,2.026178010471204
2015-45,1.102960102960103
2015-46,1.0039893617021276
2015-47,0.36712328767123287
2015-48,0.3170731707317073
2015-49,0.09690444145356662
2015-50,0.25891677675033026
2015-51,0.00938337801608579
2016-01,0.0013440860215053765
2016-02,0.005291005291005291
2016-03,0.001326259946949602
2016-04,0.0026954177897574125
2016-06,0.0027100271002710027
2016-07,0.007936507936507936
2016-08,0.010723860589812333
2016-09,0.022486772486772486
2016-10,0.03994673768308921
2016-11,0.03534031413612566
2016-12,0.03825857519788918
2016-13,0.019363762102351315
2016-14,0.03679369250985545
2016-15,0.12568306010928962
2016-16,0.16753246753246753
2016-17,0.27544097693351427
2016-18,0.19623655913978494
2016-19,0.15864759427828348
2016-20,0.9605263157894737
2016-21,0.4345006485084306
2016-22,0.6433566433566433
2016-23,0.5474934036939314
2016-24,0.5501319261213721
2016-25,0.9329758713136729
2016-26,0.4077025232403719
2016-27,0.9705882352941176
2016-28,0.6179921773142112
2016-29,0.6422872340425532
2016-30,0.7448453608247423
2016-31,0.6258148631029987
2016-32,1.0025445292620865
2016-33,1.2947368421052632
2016-34,1.7730138713745272
2016-35,2.9064837905236907
2016-36,2.8212005108556832
2016-37,2.0961538461538463
2016-38,2.3106060606060606
2016-39,1.6335012594458438
2016-40,2.462799495586381
2016-41,2.9097744360902253
2016-42,2.424320827943079
2016-43,1.699004975124378
2016-44,1.2064102564102563
2016-45,1.144167758846658
2016-46,5.887468030690537
